Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,*build graph off of,,Time - square,Amplitude,,Time - circuit,Amplitude,1.839397206,3.160602794
0.008668,0.2,0.008668,0,,,,,,,,,
0.008672,0.2,0.008672,0,,,,,,,,,
0.008676,0.2,0.008676,0,,,,,,,,,
0.00868,0.2,0.00868,0.2,,,,,,,,,
0.008684,0.2,0.008684,0,,,,,,,,,
0.008688,0.2,0.008688,0,,,,,,,,,
0.008692,0.2,0.008692,0,,,,,,,,,
0.008696,0.2,0.008696,0,,,,,,,,,
0.0087,0.2,0.0087,0,,,,,,,,,
0.008704,0.2,0.008704,0.2,,,,,,,,,
0.008708,0.2,0.008708,0,,,,,,,,,
0.008712,0.2,0.008712,0,,,,,,,,,
0.008716,0,0.008716,0,,,,,,,,,
0.00872,0.2,0.00872,0,,,,,,,,,
0.008724,0.2,0.008724,0,,,,,,,,,
0.008728,0.2,0.008728,0,,,,,,,,,
0.008732,0.2,0.008732,0,,,,,,,,,
0.008736,0.2,0.008736,0,,,,,,,,,
0.00874,0.2,0.00874,0.2,,,,,,,,,
0.008744,0.2,0.008744,0,,,,,,,,,
0.008748,0.2,0.008748,0.2,,,,,,,,,
0.008752,0.2,0.008752,0,,,,,,,,,
0.008756,0.2,0.008756,0,,,,,,,,,
0.00876,0.2,0.00876,0,,,,,,,,,
0.008764,0.2,0.008764,0,,,,,,,,,
0.008768,0.2,0.008768,0,,,,,,,,,
0.008772,0.2,0.008772,0.2,,,,,,,,,
0.008776,0.2,0.008776,0,,,,,,,,,
0.00878,0.2,0.00878,0,,,,,,,,,
0.008784,0.2,0.008784,0,,,,,,,,,
0.008788,0.2,0.008788,0.2,,,,,,,,,
0.008792,0.2,0.008792,0,,,,,,,,,
0.008796,0.2,0.008796,0,,,,,,,,,
0.0088,0.2,0.0088,0.2,,,,,,,,,
0.008804,0.2,0.008804,0,,,,,,,,,
0.008808,0.2,0.008808,0,,,,,,,,,
0.008812,0.2,0.008812,0.2,,,,,,,,,
0.008816,0.2,0.008816,0,,,,,,,,,
0.00882,0.2,0.00882,0,,,,,,,,,
0.008824,0.2,0.008824,0,,,,,,,,,
0.008828,0.2,0.008828,0,,,,,,,,,
0.008832,0.2,0.008832,0,,,,,,,,,
0.008836,0.2,0.008836,0,,,,,,,,,
0.00884,0.2,0.00884,0,,,,,,,,,
0.008844,0.2,0.008844,0.2,,,,,,,,,
0.008848,0.2,0.008848,0.2,,,,,,,,,
0.008852,0,0.008852,0,,,,,,,,,
0.008856,0.2,0.008856,0,,,,,,,,,
0.00886,0.2,0.00886,0,,,,,,,,,
0.008864,0.2,0.008864,0,,,,,,,,,
0.008868,0.2,0.008868,0,,,,,,,,,
0.008872,0.2,0.008872,0,,,,,,,,,
0.008876,0.2,0.008876,0,,,,,,,,,
0.00888,0.2,0.00888,0,,,,,,,,,
0.008884,0.2,0.008884,0,,,,,,,,,
0.008888,0.2,0.008888,0,,,,,,,,,
0.008892,0.2,0.008892,0,,,,,,,,,
0.008896,0.2,0.008896,0.2,,,,,,,,,
0.0089,0.2,0.0089,0,,,,,,,,,
0.008904,0.2,0.008904,0,,,,,,,,,
0.008908,0.2,0.008908,0,,,,,,,,,
0.008912,0.2,0.008912,0,,,,,,,,,
0.008916,0.2,0.008916,0,,,,,,,,,
0.00892,0,0.00892,0.2,,,,,,,,,
0.008924,0.2,0.008924,0,,,,,,,,,
0.008928,0.2,0.008928,0.2,,,,,,,,,
0.008932,0.2,0.008932,0,,,,,,,,,
0.008936,0.2,0.008936,0.2,,,,,,,,,
0.00894,0.2,0.00894,0,,,,,,,,,
0.008944,0.2,0.008944,0,,,,,,,,,
0.008948,0.2,0.008948,0,,,,,,,,,
0.008952,0.2,0.008952,0,,,,,,,,,
0.008956,0,0.008956,0,,,,,,,,,
0.00896,0.2,0.00896,0.2,,,,,,,,,
0.008964,0.2,0.008964,0,,,,,,,,,
0.008968,0.2,0.008968,0.2,,,,,,,,,
0.008972,0.2,0.008972,0,,,,,,,,,
0.008976,0.2,0.008976,0,,,,,,,,,
0.00898,0.2,0.00898,0,,,,,,,,,
0.008984,0.2,0.008984,0,,,,,,,,,
0.008988,0.2,0.008988,0,,,,,,,,,
0.008992,0.2,0.008992,0,,,,,,,,,
0.008996,0.2,0.008996,0,,,,,,,,,
0.009,0.2,0.009,0,,,,,,,,,
0.009004,0.2,0.009004,0,,,,,,,,,
0.009008,0.2,0.009008,0.2,,,,,,,,,
0.009012,0.2,0.009012,0,,,,,,,,,
0.009016,0.2,0.009016,0,,,,,,,,,
0.00902,0.2,0.00902,0,,,,,,,,,
0.009024,0.2,0.009024,0,,,,,,,,,
0.009028,0.2,0.009028,0,,,,,,,,,
0.009032,0.2,0.009032,0,,,,,,,,,
0.009036,0.2,0.009036,0,,,,,,,,,
0.00904,0.2,0.00904,0,,,,,,,,,
0.009044,0.2,0.009044,0,,,,,,,,,
0.009048,0,0.009048,0,,,,,,,,,
0.009052,0.2,0.009052,0,,,,,,,,,
0.009056,0.2,0.009056,0,,,,,,,,,
0.00906,0.2,0.00906,0,,,,,,,,,
0.009064,0.2,0.009064,0,,,,,,,,,
0.009068,0.2,0.009068,0.2,,,,,,,,,
0.009072,0.2,0.009072,0,,,,,,,,,
0.009076,0.2,0.009076,0,,,,,,,,,
0.00908,0.2,0.00908,0,,,,,,,,,
0.009084,0,0.009084,0.2,,,,,,,,,
0.009088,0.2,0.009088,0,,,,,,,,,
0.009092,0.2,0.009092,0,,,,,,,,,
0.009096,0.2,0.009096,0.2,,,,,,,,,
0.0091,0.2,0.0091,0,,,,,,,,,
0.009104,0,0.009104,0,,,,,,,,,
0.009108,0.2,0.009108,0,,,,,,,,,
0.009112,0.2,0.009112,0,,,,,,,,,
0.009116,0.2,0.009116,0,,,,,,,,,
0.00912,0.2,0.00912,0,,,,,,,,,
0.009124,0.2,0.009124,0,,,,,,,,,
0.009128,0,0.009128,0,,,,,,,,,
0.009132,0.2,0.009132,0,,,,,,,,,
0.009136,0.2,0.009136,0,,,,,,,,,
0.00914,0.2,0.00914,0,,,,,,,,,
0.009144,0.2,0.009144,0,,,,,,,,,
0.009148,0.2,0.009148,0,,,,,,,,,
0.009152,0.2,0.009152,0,,,,,,,,,
0.009156,0.2,0.009156,0,,,,,,,,,
0.00916,0.2,0.00916,0,,,,,,,,,
0.009164,0.2,0.009164,0,,,,,,,,,
0.009168,0.2,0.009168,0,,,,,,,,,
0.009172,0.2,0.009172,0,,,,,,,,,
0.009176,0.2,0.009176,0,,,,,,,,,
0.00918,0.2,0.00918,0,,,,,,,,,
0.009184,0.2,0.009184,0,,,,,,,,,
0.009188,0,0.009188,0,,,,,,,,,
0.009192,0.2,0.009192,0,,,,,,,,,
0.009196,0.2,0.009196,0,,,,,,,,,
0.0092,0.2,0.0092,0,,,,,,,,,
0.009204,0.2,0.009204,0,,,,,,,,,
0.009208,0.2,0.009208,0,,,,,,,,,
0.009212,0.2,0.009212,0,,,,,,,,,
0.009216,0,0.009216,0,,,,,,,,,
0.00922,0.2,0.00922,0,,,,,,,,,
0.009224,0.2,0.009224,0,,,,,,,,,
0.009228,0.2,0.009228,0,,,,,,,,,
0.009232,0.2,0.009232,0,,,,,,,,,
0.009236,0.2,0.009236,0.2,,,,,,,,,
0.00924,0.2,0.00924,0,,,,,,,,,
0.009244,0.2,0.009244,0,,,,,,,,,
0.009248,0.2,0.009248,0,,,,,,,,,
0.009252,0.2,0.009252,0,,,,,,,,,
0.009256,0.2,0.009256,0,,,,,,,,,
0.00926,0.2,0.00926,0.2,,,,,,,,,
0.009264,0.2,0.009264,0,,,,,,,,,
0.009268,0.2,0.009268,0,,,,,,,,,
0.009272,0.2,0.009272,0,,,,,,,,,
0.009276,0.2,0.009276,0.2,,,,,,,,,
0.00928,0.2,0.00928,0,,,,,,,,,
0.009284,0.2,0.009284,0,,,,,,,,,
0.009288,0.2,0.009288,0,,,,,,,,,
0.009292,0.2,0.009292,0,,,,,,,,,
0.009296,0.2,0.009296,0,,,,,,,,,
0.0093,0.2,0.0093,0,,,,,,,,,
0.009304,0.2,0.009304,0,,,,,,,,,
0.009308,0.2,0.009308,0,,,,,,,,,
0.009312,0.2,0.009312,0,,,,,,,,,
0.009316,0.2,0.009316,0,,,,,,,,,
0.00932,0.2,0.00932,0,,,,,,,,,
0.009324,0.2,0.009324,0.2,,,,,,,,,
0.009328,0.2,0.009328,0,,,,,,,,,
0.009332,0.2,0.009332,0,,,,,,,,,
0.009336,0.2,0.009336,0,,,,,,,,,
0.00934,0.2,0.00934,0,,,,,,,,,
0.009344,0.2,0.009344,0,,,,,,,,,
0.009348,0.2,0.009348,0,,,,,,,,,
0.009352,0.2,0.009352,0,,,,,,,,,
0.009356,0.2,0.009356,0,,,,,,,,,
0.00936,0.2,0.00936,0,,,,,,,,,
0.009364,0.2,0.009364,0,,,,,,,,,
0.009368,0,0.009368,0,,,,,,,,,
0.009372,0.2,0.009372,0,,,,,,,,,
0.009376,0.2,0.009376,0,,,,,,,,,
0.00938,0,0.00938,0,,,,,,,,,
0.009384,0.2,0.009384,0,,,,,,,,,
0.009388,0.2,0.009388,0,,,,,,,,,
0.009392,0.2,0.009392,0,,,,,,,,,
0.009396,0.2,0.009396,0,,,,,,,,,
0.0094,0.2,0.0094,0,,,,,,,,,
0.009404,0.2,0.009404,0,,,,,,,,,
0.009408,0.2,0.009408,0,,,,,,,,,
0.009412,0.2,0.009412,0,,,,,,,,,
0.009416,0.2,0.009416,0,,,,,,,,,
0.00942,0.2,0.00942,0,,,,,,,,,
0.009424,0.2,0.009424,0,,,,,,,,,
0.009428,0.2,0.009428,0,,,,,,,,,
0.009432,0,0.009432,0,,,,,,,,,
0.009436,0.2,0.009436,0,,,,,,,,,
0.00944,0.2,0.00944,0,,,,,,,,,
0.009444,0.2,0.009444,0,,,,,,,,,
0.009448,0.2,0.009448,0,,,,,,,,,
0.009452,0,0.009452,0,,,,,,,,,
0.009456,0.2,0.009456,0,,,,,,,,,
0.00946,0.2,0.00946,0.2,,,,,,,,,
0.009464,0.2,0.009464,0,,,,,,,,,
0.009468,0.2,0.009468,0,,,,,,,,,
0.009472,0.2,0.009472,0,,,,,,,,,
0.009476,0.2,0.009476,0,,,,,,,,,
0.00948,0.2,0.00948,0,,,,,,,,,
0.009484,0,0.009484,0,,,,,,,,,
0.009488,0.2,0.009488,0,,,,,,,,,
0.009492,0.2,0.009492,0,,,,,,,,,
0.009496,0.2,0.009496,0,,,,,,,,,
0.0095,0,0.0095,0,,,,,,,,,
0.009504,0.2,0.009504,0,,,,,,,,,
0.009508,0.2,0.009508,0,,,,,,,,,
0.009512,0.2,0.009512,0,,,,,,,,,
0.009516,0,0.009516,0,,,,,,,,,
0.00952,0.2,0.00952,0,,,,,,,,,
0.009524,0.2,0.009524,0,,,,,,,,,
0.009528,0,0.009528,0,,,,,,,,,
0.009532,0.2,0.009532,0,,,,,,,,,
0.009536,0.2,0.009536,0,,,,,,,,,
0.00954,0.2,0.00954,0,,,,,,,,,
0.009544,0.2,0.009544,0,,,,,,,,,
0.009548,0.2,0.009548,0,,,,,,,,,
0.009552,0.2,0.009552,0,,,,,,,,,
0.009556,0.2,0.009556,0,,,,,,,,,
0.00956,0.2,0.00956,0,,,,,,,,,
0.009564,0.2,0.009564,0,,,,,,,,,
0.009568,0.2,0.009568,0,,,,,,,,,
0.009572,0.2,0.009572,0,,,,,,,,,
0.009576,0.2,0.009576,0,,,,,,,,,
0.00958,0.2,0.00958,0,,,,,,,,,
0.009584,0.2,0.009584,0,,,,,,,,,
0.009588,0.2,0.009588,0.2,,,,,,,,,
0.009592,0,0.009592,0,,,,,,,,,
0.009596,0.2,0.009596,0,,,,,,,,,
0.0096,0.2,0.0096,0.2,,,,,,,,,
0.009604,0.2,0.009604,0,,,,,,,,,
0.009608,0.2,0.009608,0,,,,,,,,,
0.009612,0.2,0.009612,0,,,,,,,,,
0.009616,0.2,0.009616,0,,,,,,,,,
0.00962,0.2,0.00962,0,,,,,,,,,
0.009624,0.2,0.009624,0,,,,,,,,,
0.009628,0.2,0.009628,0,,,,,,,,,
0.009632,0.2,0.009632,0,,,,,,,,,
0.009636,0.2,0.009636,0,,,,,,,,,
0.00964,0,0.00964,0,,,,,,,,,
0.009644,0.2,0.009644,0,,,,,,,,,
0.009648,0.2,0.009648,0,,,,,,,,,
0.009652,0.2,0.009652,0,,,,,,,,,
0.009656,0.2,0.009656,0,,,,,,,,,
0.00966,0.2,0.00966,0,,,,,,,,,
0.009664,0.2,0.009664,0,,,,,,,,,
0.009668,0.2,0.009668,0,,,,,,,,,
0.009672,0.2,0.009672,0,,,,,,,,,
0.009676,0.2,0.009676,0,,,,,,,,,
0.00968,0.2,0.00968,0,,,,,,,,,
0.009684,0.2,0.009684,0,,,,,,,,,
0.009688,0.2,0.009688,0,,,,,,,,,
0.009692,0.2,0.009692,0,,,,,,,,,
0.009696,0.2,0.009696,0,,,,,,,,,
0.0097,0.2,0.0097,0,,,,,,,,,
0.009704,0.2,0.009704,0,,,,,,,,,
0.009708,0.2,0.009708,0,,,,,,,,,
0.009712,0.2,0.009712,0,,,,,,,,,
0.009716,0.2,0.009716,0,,,,,,,,,
0.00972,0.2,0.00972,0,,,,,,,,,
0.009724,0.2,0.009724,0,,,,,,,,,
0.009728,0.2,0.009728,0,,,,,,,,,
0.009732,0.2,0.009732,0,,,,,,,,,
0.009736,0.2,0.009736,0,,,,,,,,,
0.00974,0.2,0.00974,0,,,,,,,,,
0.009744,0.2,0.009744,0,,,,,,,,,
0.009748,0.2,0.009748,0,,,,,,,,,
0.009752,0.2,0.009752,0,,,,,,,,,
0.009756,0.2,0.009756,0,,,,,,,,,
0.00976,0.2,0.00976,0,,,,,,,,,
0.009764,0.2,0.009764,0.2,,,,,,,,,
0.009768,0.2,0.009768,0,,,,,,,,,
0.009772,0.2,0.009772,0,,,,,,,,,
0.009776,0.2,0.009776,0,,,,,,,,,
0.00978,0.2,0.00978,0,,,,,,,,,
0.009784,0.2,0.009784,0,,,,,,,,,
0.009788,0.2,0.009788,0,,,,,,,,,
0.009792,0.2,0.009792,0,,,,,,,,,
0.009796,0.2,0.009796,0,,,,,,,,,
0.0098,0.2,0.0098,0,,,,,,,,,
0.009804,0.2,0.009804,0,,,,,,,,,
0.009808,0.2,0.009808,0,,,,,,,,,
0.009812,0.2,0.009812,0,,,,,,,,,
0.009816,0.2,0.009816,0,,,,,,,,,
0.00982,0.2,0.00982,0,,,,,,,,,
0.009824,0.2,0.009824,0,,,,,,,,,
0.009828,0.2,0.009828,0,,,,,,,,,
0.009832,0.2,0.009832,0,,,,,,,,,
0.009836,0.2,0.009836,0,,,,,,,,,
0.00984,0.2,0.00984,0.2,,,,,,,,,
0.009844,0.2,0.009844,0,,,,,,,,,
0.009848,0.2,0.009848,0.2,,,,,,,,,
0.009852,0.2,0.009852,0.2,,,,,,,,,
0.009856,0.2,0.009856,0.2,,,,,,,,,
0.00986,0.2,0.00986,0.2,,,,,,,,,
0.009864,0.2,0.009864,0,,,,,,,,,
0.009868,0.2,0.009868,0,,,,,,,,,
0.009872,0.2,0.009872,0,,,,,,,,,
0.009876,0.2,0.009876,0,,,,,,,,,
0.00988,0,0.00988,0,,,,,,,,,
0.009884,0,0.009884,0,,,,,,,,,
0.009888,0.2,0.009888,0,,,,,,,,,
0.009892,0.2,0.009892,0,,,,,,,,,
0.009896,0.2,0.009896,0,,,,,,,,,
0.0099,0.2,0.0099,0,,,,,,,,,
0.009904,0.2,0.009904,0.2,,,,,,,,,
0.009908,0.2,0.009908,0,,,,,,,,,
0.009912,0.2,0.009912,0,,,,,,,,,
0.009916,0.2,0.009916,0,,,,,,,,,
0.00992,0.2,0.00992,0,,,,,,,,,
0.009924,0.2,0.009924,0,,,,,,,,,
0.009928,0.2,0.009928,0,,,,,,,,,
0.009932,0.2,0.009932,0,,,,,,,,,
0.009936,0.2,0.009936,0,,,,,,,,,
0.00994,0.2,0.00994,0,,,,,,,,,
0.009944,0.2,0.009944,0,,,,,,,,,
0.009948,0.2,0.009948,0,,,,,,,,,
0.009952,0.2,0.009952,0,,,,,,,,,
0.009956,0.2,0.009956,0,,,,,,,,,
0.00996,0.2,0.00996,0,,,,,,,,,
0.009964,0.2,0.009964,0,,,,,,,,,
0.009968,0.2,0.009968,0,,,,,,,,,
0.009972,0.2,0.009972,0,,,,,,,,,
0.009976,0.2,0.009976,0,,,,,,,,,
0.00998,0.2,0.00998,0,,,,,,,,,
0.009984,0,0.009984,0,,,,,,,,,
0.009988,0.2,0.009988,0,,,,,,,,,
0.009992,0.2,0.009992,0,,,,,,,,,
0.009996,0.2,0.009996,0,,,,,,,,,
